vendor_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,rate_code,passenger_count,trip_distance,payment_type,fare_amount,extra,mta_tax,imp_surcharge,tip_amount,tolls_amount,total_amount,store_and_fwd_flag
CMT,2009-02-16 16:55:45 UTC,2009-02-16 16:55:55 UTC,-73.994543,40.761605,-73.994543,40.761605,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-01 15:04:14 UTC,2009-04-01 15:23:26 UTC,-73.97946,40.776548,-73.987308,40.744686,,1,2.3,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-03-22 19:49:05 UTC,2009-03-22 19:49:08 UTC,-73.984691,40.754042,-73.984691,40.754042,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-21 14:30:28 UTC,2009-04-21 14:30:43 UTC,-73.929603,40.812085,-73.929628,40.812068,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-03-14 14:12:14 UTC,2009-03-14 14:12:16 UTC,-73.800111,40.675787,-73.800112,40.675786,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-21 15:27:59 UTC,2009-05-21 15:28:12 UTC,-73.975538,40.759651,-73.975533,40.759646,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-03 19:00:18 UTC,2009-05-03 19:00:25 UTC,-73.865127,40.7706,-73.865127,40.7706,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-10 20:37:36 UTC,2009-06-10 20:37:48 UTC,-73.988927,40.7177,-73.988885,40.717682,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-18 06:41:29 UTC,2009-08-18 06:42:09 UTC,-73.902474,40.753421,-73.902477,40.753456,,1,1.8,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-25 02:55:47 UTC,2009-05-25 03:19:35 UTC,-73.988343,40.72167,-73.983046,40.727003,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-10-07 01:01:29 UTC,2009-10-07 01:01:31 UTC,-73.933716,40.751916,-73.933716,40.751916,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-02-25 13:16:27 UTC,2009-02-25 13:16:57 UTC,-73.986869,40.761355,-73.986869,40.761355,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-09 15:10:12 UTC,2009-04-09 15:10:56 UTC,-73.901669,40.763889,-73.901669,40.763889,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-06 07:42:27 UTC,2009-08-06 07:42:29 UTC,-73.983535,40.775318,-73.983546,40.775441,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-01 10:03:13 UTC,2009-08-01 10:03:14 UTC,-73.984149,40.746435,-73.984149,40.746432,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-14 00:19:59 UTC,2009-09-14 00:20:01 UTC,-73.918924,40.866269,-73.918929,40.866267,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-10-15 07:50:29 UTC,2009-10-15 07:50:38 UTC,-74.008648,40.744967,-74.008655,40.744962,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-23 18:48:23 UTC,2009-04-23 18:48:42 UTC,-73.984953,40.747637,-73.984953,40.747637,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-07-21 01:47:22 UTC,2009-07-21 01:47:49 UTC,-73.961187,40.706902,-73.960858,40.706607,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-07-31 10:24:10 UTC,2009-07-31 11:13:36 UTC,-73.987653,40.756767,-74.010674,40.644608,,1,12.8,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-24 13:16:50 UTC,2009-05-25 02:59:25 UTC,-74.009549,40.732551,-73.905771,40.632229,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-14 00:56:38 UTC,2009-08-14 00:56:48 UTC,-73.988018,40.732202,-73.98791,40.73233,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-03-14 15:56:03 UTC,2009-03-14 15:56:36 UTC,-73.781955,40.644845,-73.781482,40.644998,,1,0.4,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-18 00:47:00 UTC,2009-05-18 00:59:06 UTC,-73.989875,40.72952,-73.99671,40.744663,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-02-28 12:12:30 UTC,2009-02-28 12:30:06 UTC,-73.979335,40.75314,-73.975013,40.782765,,1,2.5,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-07-23 17:12:32 UTC,2009-07-23 17:28:30 UTC,-74.010225,40.720033,-73.985721,40.727862,,1,23.9,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-30 22:23:20 UTC,2009-05-30 22:23:48 UTC,-73.997336,40.736767,-73.99715,40.736889,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-10-26 07:30:52 UTC,2009-10-26 07:30:59 UTC,-73.994921,40.761218,-73.994921,40.761218,,1,0.0,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,N
CMT,2009-07-28 12:46:58 UTC,2009-07-28 13:14:19 UTC,-73.984083,40.762658,-73.968718,40.770284,,1,2.6,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-10-24 13:07:53 UTC,2009-10-24 13:08:41 UTC,-73.971547,40.794648,-73.971115,40.7958,,1,0.1,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,N
CMT,2009-10-04 17:10:34 UTC,2009-10-04 17:10:37 UTC,-73.781993,40.64481,-73.781993,40.64481,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-07-29 09:24:18 UTC,2009-07-29 09:24:25 UTC,-73.967603,40.75897,-73.967603,40.75897,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-08 23:15:09 UTC,2009-06-08 23:15:14 UTC,-73.870623,40.773682,-73.870781,40.773747,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-12 03:16:21 UTC,2009-06-12 03:16:37 UTC,-73.951129,40.785897,-73.95111,40.785775,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-27 12:38:13 UTC,2009-06-27 12:39:16 UTC,-73.787222,40.647499,-73.790006,40.646925,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-10-10 00:45:45 UTC,2009-10-10 00:46:44 UTC,-73.985474,40.731805,-73.985575,40.731788,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-03-28 11:10:35 UTC,2009-03-28 11:11:22 UTC,-73.988174,40.74801,-73.988412,40.746097,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-09 02:38:58 UTC,2009-08-09 02:39:16 UTC,-74.001897,40.750717,-74.001886,40.750721,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-10-31 09:18:15 UTC,2009-10-31 09:18:30 UTC,-73.948706,40.744964,-73.948706,40.744964,,2,0.0,CSH,2.5,0.0,0.0,,0.0,0.0,2.5,N
CMT,2009-07-20 10:24:52 UTC,2009-07-20 10:25:33 UTC,-73.93991,40.84864,-73.939889,40.848281,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-27 17:16:38 UTC,2009-09-27 17:33:08 UTC,-73.966246,40.764969,-73.987625,40.728783,,1,29.9,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-23 15:27:02 UTC,2009-09-23 15:27:36 UTC,-73.989129,40.768243,-73.98745,40.770524,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-07-01 01:40:35 UTC,2009-07-01 01:41:12 UTC,-73.988235,40.666873,-73.987879,40.667332,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-15 16:26:45 UTC,2009-04-15 16:27:05 UTC,-73.986093,40.777859,-73.987177,40.776009,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-18 13:22:42 UTC,2009-09-18 13:23:07 UTC,-73.967541,40.75619,-73.96749,40.756243,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-21 11:09:00 UTC,2009-08-21 11:09:40 UTC,-74.006321,40.704924,-74.008893,40.70348,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-24 16:51:05 UTC,2009-05-24 16:57:05 UTC,-73.950226,40.779725,-73.946671,40.772566,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-25 10:49:40 UTC,2009-09-25 10:49:42 UTC,-73.902218,40.763772,-73.902218,40.763772,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-06 07:13:33 UTC,2009-05-06 07:13:37 UTC,-73.812767,40.694828,-73.812767,40.694828,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-04 09:29:48 UTC,2009-05-04 09:30:22 UTC,-73.979308,40.781749,-73.978917,40.782295,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-20 10:05:07 UTC,2009-04-20 10:05:42 UTC,-73.972591,40.793788,-73.972591,40.793788,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-07-10 17:14:58 UTC,2009-07-10 17:15:00 UTC,-73.984169,40.769953,-73.984169,40.769953,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-10 18:37:44 UTC,2009-06-10 18:38:00 UTC,-73.990035,40.739309,-73.990035,40.739309,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-12 22:59:09 UTC,2009-08-12 23:09:33 UTC,-73.954777,40.780631,-73.954777,40.780631,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-03-01 10:53:22 UTC,2009-03-01 10:54:01 UTC,-73.992973,40.751169,-73.993043,40.751001,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-29 08:42:49 UTC,2009-09-29 08:43:06 UTC,-73.951739,40.750509,-73.951739,40.750509,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-13 14:32:31 UTC,2009-04-13 14:51:30 UTC,-74.006143,40.723458,-74.019872,40.727944,,1,0.1,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-23 23:29:38 UTC,2009-09-23 23:51:56 UTC,-73.977958,40.684927,-73.954416,40.780088,,1,10.6,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-04 00:38:13 UTC,2009-08-04 00:38:43 UTC,-74.004697,40.716655,-74.004697,40.716655,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-06 20:27:24 UTC,2009-09-06 20:27:44 UTC,-73.98628,40.761936,-73.98628,40.761936,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-13 09:58:00 UTC,2009-04-13 09:58:03 UTC,-73.838763,40.950237,-73.838761,40.950238,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-02 06:37:22 UTC,2009-05-02 06:37:40 UTC,-73.959107,40.767817,-73.958713,40.767217,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-03-20 08:59:39 UTC,2009-03-20 08:59:44 UTC,-73.97707,40.759435,-73.977133,40.759458,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-28 19:26:55 UTC,2009-04-28 19:27:16 UTC,-73.991793,40.727216,-73.991793,40.727216,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-07-27 18:10:34 UTC,2009-07-27 18:10:59 UTC,-73.958605,40.770642,-73.958605,40.770642,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-19 06:42:44 UTC,2009-05-19 06:42:51 UTC,-73.967259,40.802714,-73.967259,40.802714,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-10-12 06:36:40 UTC,2009-10-12 06:37:41 UTC,-73.933672,40.752364,-73.933672,40.752364,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-07 13:51:44 UTC,2009-06-07 13:52:02 UTC,-73.941497,40.80437,-73.941225,40.804936,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-09 02:58:42 UTC,2009-08-09 03:22:58 UTC,-73.991147,40.751151,-73.80793,40.701605,,1,12.2,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-07-09 08:46:12 UTC,2009-07-09 08:46:44 UTC,-73.99153,40.750161,-73.992712,40.748505,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-09 14:16:54 UTC,2009-08-09 14:17:06 UTC,-73.982061,40.768091,-73.982061,40.768091,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-24 09:32:12 UTC,2009-06-24 09:32:58 UTC,-73.983618,40.763203,-73.98355,40.7632,,2,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-10-07 05:06:53 UTC,2009-10-07 06:02:06 UTC,-73.97881,40.785295,-73.929647,40.812015,,1,11.9,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-10-10 09:21:03 UTC,2009-10-10 09:21:03 UTC,-73.862586,40.769766,-73.862586,40.769766,,1,3.9,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-25 07:05:59 UTC,2009-04-25 07:07:12 UTC,-73.94289,40.749632,-73.942892,40.74963,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-09 10:32:37 UTC,2009-09-09 10:32:38 UTC,-73.948865,40.744893,-73.948865,40.744893,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-27 09:22:24 UTC,2009-05-27 09:23:14 UTC,-73.972772,40.755444,-73.974043,40.75421,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-22 16:38:07 UTC,2009-05-22 16:39:07 UTC,-73.917329,40.770142,-73.917149,40.770057,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-02 15:21:38 UTC,2009-06-02 15:48:59 UTC,-73.998314,40.721152,-73.957905,40.769723,,1,46.8,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-02-25 13:42:18 UTC,2009-02-25 13:42:42 UTC,-73.972769,40.762521,-73.972433,40.762626,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-22 23:28:52 UTC,2009-08-22 23:29:45 UTC,-73.960183,40.711286,-73.960183,40.711286,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-03-22 08:04:06 UTC,2009-03-22 08:04:10 UTC,-74.005497,40.720443,-74.005497,40.720443,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-04 09:09:49 UTC,2009-09-04 09:09:50 UTC,-73.995935,40.743784,-73.995935,40.743784,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-03-13 06:16:48 UTC,2009-03-13 06:16:58 UTC,-73.952225,40.750358,-73.952225,40.750358,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-02-28 10:02:14 UTC,2009-02-28 10:02:17 UTC,-74.008946,40.746032,-74.008946,40.746032,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-15 20:04:07 UTC,2009-04-15 20:04:14 UTC,-73.976141,40.775957,-73.976566,40.775465,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-17 21:38:18 UTC,2009-06-17 21:39:01 UTC,-73.962175,40.713198,-73.961551,40.713893,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-10-07 07:25:54 UTC,2009-10-07 07:26:30 UTC,-73.98036,40.750977,-73.980189,40.751459,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-10-10 14:18:35 UTC,2009-10-10 14:18:39 UTC,-73.957101,40.783246,-73.957101,40.783246,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-10 08:00:56 UTC,2009-09-10 08:01:01 UTC,-73.999584,40.754563,-73.999584,40.754563,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-16 12:12:41 UTC,2009-08-16 12:12:58 UTC,-73.948874,40.744919,-73.948874,40.744919,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-11-02 12:26:53 UTC,2009-11-02 12:27:08 UTC,-73.789706,40.646887,-73.789847,40.64682,,1,0.0,NOC,2.5,0.0,0.0,,0.0,0.0,2.5,N
CMT,2009-07-28 17:20:27 UTC,2009-07-28 17:29:13 UTC,-73.987157,40.672779,-73.987157,40.672779,,1,0.7,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-03 23:53:48 UTC,2009-05-04 00:00:31 UTC,-74.003394,40.720628,-74.001051,40.729137,,1,9.3,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-02 10:55:49 UTC,2009-08-02 10:55:58 UTC,-73.948531,40.744328,-73.948531,40.744328,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-12 18:27:53 UTC,2009-06-12 18:28:25 UTC,-74.009251,40.71085,-74.009581,40.710454,,1,0.0,DIS,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-14 07:16:30 UTC,2009-09-14 07:16:33 UTC,-73.998243,40.682266,-73.998198,40.682325,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-14 10:40:12 UTC,2009-04-14 10:40:15 UTC,-73.987977,40.74579,-73.988135,40.745859,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-22 14:54:45 UTC,2009-09-22 14:54:58 UTC,-74.011543,40.703387,-74.011532,40.703419,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-07-06 21:32:47 UTC,2009-07-06 21:32:50 UTC,-73.975954,40.756432,-73.976009,40.756374,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-24 00:32:21 UTC,2009-09-24 00:32:58 UTC,-73.988902,40.72701,-73.989566,40.726011,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-02 16:17:18 UTC,2009-08-02 16:17:42 UTC,-73.789389,40.643396,-73.789124,40.643104,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-01 02:42:16 UTC,2009-08-01 02:42:50 UTC,-73.983266,40.738518,-73.983259,40.738541,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-15 19:00:40 UTC,2009-06-15 19:01:06 UTC,-73.995705,40.76133,-73.995705,40.76133,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-10 12:15:10 UTC,2009-05-10 12:15:15 UTC,-73.985417,40.757079,-73.985417,40.757079,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-23 21:46:34 UTC,2009-09-23 21:46:36 UTC,-73.929791,40.811991,-73.929791,40.811991,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-28 15:49:45 UTC,2009-09-28 15:50:17 UTC,-73.991576,40.750097,-73.991585,40.750093,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-12 02:20:37 UTC,2009-05-12 02:20:49 UTC,-73.937587,40.807563,-73.937587,40.807563,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-23 16:03:18 UTC,2009-08-23 16:03:25 UTC,-73.978552,40.763243,-73.977997,40.763265,,1,0.2,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-08 16:05:17 UTC,2009-06-08 16:05:17 UTC,-73.991475,40.759781,-73.991475,40.759781,,1,1.7,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-03-29 15:12:50 UTC,2009-03-29 15:13:14 UTC,-73.992587,40.74197,-73.990349,40.741031,,1,0.1,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-10-10 16:04:40 UTC,2009-10-10 16:04:41 UTC,-74.006977,40.715251,-74.006973,40.715253,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-03 18:11:23 UTC,2009-05-03 18:11:26 UTC,-73.992597,40.763815,-73.992597,40.763815,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-03-14 09:26:48 UTC,2009-03-14 09:27:22 UTC,-73.978293,40.764575,-73.981007,40.76576,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-14 19:46:38 UTC,2009-05-14 20:10:50 UTC,-73.994321,40.690451,-73.994644,40.692813,,2,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-03-11 14:03:52 UTC,2009-03-11 14:04:44 UTC,-73.746978,40.747991,-73.746982,40.747991,,1,1.9,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-22 20:32:47 UTC,2009-06-22 20:32:56 UTC,-74.005386,40.720312,-74.005386,40.720312,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-02-10 14:38:52 UTC,2009-02-10 14:56:03 UTC,-73.953627,40.766974,-73.97836,40.713513,,1,4.2,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-10-18 13:29:10 UTC,2009-10-18 13:29:17 UTC,-73.788631,40.641384,-73.788631,40.641384,,1,0.0,DIS,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-05 12:16:44 UTC,2009-05-05 12:18:53 UTC,0.0,0.0,0.0,0.0,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-07-30 06:13:31 UTC,2009-07-30 06:13:33 UTC,-73.872457,40.75699,-73.872862,40.756948,,1,0.3,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-15 12:54:03 UTC,2009-08-15 12:54:12 UTC,-73.865736,40.770832,-73.865943,40.770985,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-24 07:17:14 UTC,2009-04-24 07:17:17 UTC,-73.781828,40.644877,-73.781563,40.644926,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-03-24 07:18:44 UTC,2009-03-24 07:19:22 UTC,-73.998514,40.681717,-73.997819,40.682993,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-08 19:46:29 UTC,2009-06-08 19:47:27 UTC,-73.991448,40.76511,-73.991365,40.765168,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-03-01 06:18:10 UTC,2009-03-01 06:18:14 UTC,-73.989019,40.748211,-73.989019,40.748211,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-09-03 18:39:33 UTC,2009-09-03 18:40:26 UTC,-73.992283,40.759192,-73.99292,40.758318,,1,0.7,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-18 20:46:12 UTC,2009-05-18 20:46:33 UTC,-74.004342,40.753441,-74.004293,40.753407,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-25 15:10:21 UTC,2009-08-25 15:11:12 UTC,-73.972219,40.756843,-73.971916,40.756108,,2,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-02-14 18:44:20 UTC,2009-02-14 18:44:27 UTC,-73.941478,40.813239,-73.941478,40.813239,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-24 07:01:25 UTC,2009-04-24 07:02:25 UTC,-73.993123,40.736493,-73.993123,40.736493,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-30 17:03:54 UTC,2009-06-30 17:03:58 UTC,-73.948183,40.745191,-73.948186,40.7452,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-10-10 23:42:42 UTC,2009-10-10 23:42:46 UTC,-73.98108,40.76404,-73.981095,40.764062,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-07-31 20:39:19 UTC,2009-07-31 20:58:56 UTC,-73.979595,40.784703,-74.007218,40.740861,,1,3.5,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-07-11 20:45:38 UTC,2009-07-11 20:45:49 UTC,-73.985546,40.751105,-73.985546,40.751105,,1,0.0,NOC,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-06-27 14:24:49 UTC,2009-06-27 14:25:34 UTC,-73.934513,40.801536,-73.934776,40.801187,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-10 05:20:11 UTC,2009-05-10 05:20:53 UTC,-73.983301,40.681366,-73.981157,40.68069,,1,0.1,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-11 15:11:20 UTC,2009-04-11 15:50:48 UTC,-73.975816,40.751534,-73.977434,40.751381,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-28 18:39:37 UTC,2009-04-28 18:40:23 UTC,-73.991937,40.729234,-73.991407,40.7296,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-02-11 10:30:57 UTC,2009-02-11 10:31:12 UTC,-73.948864,40.744799,-73.948864,40.744799,,2,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-04-10 08:48:00 UTC,2009-04-10 09:01:50 UTC,-73.988963,40.726929,-73.975551,40.764872,,1,29.3,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-05-23 19:52:14 UTC,2009-05-23 19:52:33 UTC,-74.00226,40.729462,-74.002238,40.729509,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-08-23 05:11:57 UTC,2009-08-23 05:12:35 UTC,-74.005611,40.726451,-74.005674,40.72605,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-07-05 10:09:56 UTC,2009-07-05 10:10:08 UTC,-73.993567,40.747434,-73.993567,40.747434,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
CMT,2009-10-17 23:23:28 UTC,2009-10-17 23:24:03 UTC,-73.988454,40.742614,-73.988433,40.7424,,1,0.0,CSH,2.5,0.0,,,0.0,0.0,2.5,N
